"county","state","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"Harrison","MS",292,165365,7.59999990463256,6.69999980926513,4.09999990463256,5873,16.2999992370605,26058,0.400000005960464,32.2000007629394,52.7999992370605,14.5,77.1807785034179,19.5210590362548,28.668098449707
"Hinds","MS",293,254441,1.39999997615814,6.40000009536743,4.80000019073486,11377,26.3999996185302,30125,0.400000005960464,45.2000007629394,46.9000015258789,5.59999990463256,48.410831451416,50.9186820983886,37.739200592041
"Holmes","MS",28,21604,-7.30000019073486,7.40000009536743,6.90000009536743,0,9.69999980926513,12136,5.09999990463256,68,28.2000007629394,3.40000009536743,23.9585266113281,75.7961502075195,27.8374366760253
"Humphreys","MS",29,12134,-14.5,6.40000009536743,6.30000019073486,352,10.3999996185302,15269,6.59999990463256,57.599998474121,36.7000007629394,5.5,31.7784729003906,67.760009765625,38.5940322875976
"Issaquena","MS",5,1909,-25.3999996185302,7.09999990463256,5.90000009536743,0,5.59999990463256,14167,10.3000001907348,55.599998474121,30.1000003814697,8,43.6354103088378,56.1550559997558,51.8596115112304
"Itawamba","MS",38,20017,-2,8.5,6.90000009536743,2990,6.69999980926513,24489,3.70000004768371,41.7000007629394,47.5,10.5,92.9010314941406,6.78922939300537,43.5279998779296
"Jackson","MS",167,115243,2.5,5.90000009536743,3.5,8121,14.3999996185302,29984,0.300000011920929,29,56.4000015258789,14.3999996185302,78.1947708129882,20.4619808197021,38.9871826171875
"Jasper","MS",25,17114,-0.400000005960464,7.80000019073486,7,0,9.80000019073486,20055,6.09999990463256,47.599998474121,43.4000015258789,8.80000019073486,49.1410522460937,50.7596130371093,37.5598907470703
"Jefferson","MS",16,8653,-7.69999980926513,6.40000009536743,5.5,0,10.3000001907348,13488,1.89999997615814,79.4000015258789,16,4.40000009536743,13.6946725845336,86.2359848022461,40.7026481628418
"Jefferson Davis","MS",34,14051,0.300000011920929,8.10000038146972,6.30000019073486,1173,8.89999961853027,19053,4.30000019073486,53.099998474121,39.599998474121,6.80000019073486,45.0501747131347,54.6224479675293,40.089672088623
"Jones","MS",89,62031,0.300000011920929,8,6.30000019073486,4030,12.1999998092651,22622,1.79999995231628,32.9000015258789,56.599998474121,10.3000001907348,74.4676055908203,24.9697723388671,39.3835334777832
"Kemper","MS",13,10356,0.300000011920929,8,7.80000019073486,0,7.90000009536743,18183,6.5,51.4000015258789,42,6.40000009536743,42.5550422668457,55.4171485900878,42.110855102539
"Lafayette","MS",51,31826,3.90000009536743,5.40000009536743,4.69999980926513,10064,29.2000007629394,23768,2.09999990463256,45.7999992370605,46.099998474121,7.59999990463256,72.7424087524414,25.073839187622,35.8103446960449
"Lamar","MS",63,30424,30.7000007629394,5.5,3.90000009536743,117,20.8999996185302,27490,1.60000002384185,24.6000003814697,63.4000015258789,11.8000001907348,87.4276885986328,11.9543781280517,42.834602355957
"Lauderdale","MS",108,75555,-1.29999995231628,7.5,6,5139,13.3000001907348,25489,1,30.8999996185302,62.2999992370605,6,64.4642944335937,34.7826080322265,36.3523254394531
"Lawrence","MS",29,12458,-1.10000002384185,7.59999990463256,5.90000009536743,0,9.19999980926513,21329,3.59999990463256,42.4000015258789,44.099998474121,12.6000003814697,66.6238555908203,33.1674423217773,48.9243850708007
"Leake","MS",32,18436,-1.70000004768371,8.19999980926513,7.90000009536743,0,9.19999980926513,19344,3.40000009536743,42.7999992370605,50.599998474121,6.40000009536743,60.1323509216308,35.5717086791992,42.2325897216796
"Lee","MS",152,65581,19.8999996185302,6.5,5.09999990463256,3307,15,29299,1.79999995231628,34.2999992370605,54.4000015258789,9.10000038146972,78.1628799438476,21.42236328125,34.3102416992187
"Leflore","MS",63,37341,-9.69999980926513,7.5,6.40000009536743,5318,15.6999998092651,20067,2.20000004768371,51,42.4000015258789,4.90000009536743,38.8741607666015,60.6357612609863,33.469913482666
"Lincoln","MS",53,30278,2.09999990463256,8.10000038146972,6.59999990463256,0,11.6000003814697,22101,2.20000004768371,36.2000007629394,53.7999992370605,9.80000019073486,69.892333984375,29.85005569458,43.2360115051269
"Lowndes","MS",120,59308,5.40000009536743,5.69999980926513,4.40000009536743,3013,18.6000003814697,27932,1.5,34.7999992370605,55.7999992370605,9.10000038146972,61.9410552978515,37.1636199951171,31.757942199707
"Madison","MS",81,53794,39.9000015258789,5.09999990463256,4.40000009536743,3478,29.2999992370605,30534,1.5,39.599998474121,54,6.19999980926513,55.3760643005371,44.1145858764648,44.0959968566894
"Marion","MS",47,25544,-1.20000004768371,8.10000038146972,6.30000019073486,160,8.39999961853027,19662,2.79999995231628,40.099998474121,49.7000007629394,10,69.4213943481445,30.226276397705,45.4627304077148
"Marshall","MS",44,30361,7.09999990463256,6.69999980926513,4.80000019073486,0,9.39999961853027,21554,4.59999990463256,63.2000007629394,30.7000007629394,5.5,48.885082244873,50.6505050659179,41.2107620239257
"Monroe","MS",48,36582,0.800000011920929,7.80000019073486,6.5,3564,8.39999961853027,24469,2.40000009536743,40.4000015258789,49,10.3000001907348,69.4166564941406,30.3345909118652,33.4153404235839
"Montgomery","MS",30,12388,-8.5,8.80000019073486,8,409,9.5,20148,2.59999990463256,43.5,48.7000007629394,7.69999980926513,55.8282203674316,43.9134635925293,38.5534400939941
"Neshoba","MS",45,24800,6.80000019073486,7.69999980926513,6.59999990463256,0,10.1000003814697,22009,2.70000004768371,30.7999992370605,61.099998474121,7.90000009536743,68.3266143798828,18.5927410125732,40.4919357299804
"Newton","MS",36,20291,3.40000009536743,8.30000019073486,7.30000019073486,333,9.69999980926513,22598,3.59999990463256,27.5,65.6999969482421,6.30000019073486,67.5028305053711,28.7368793487548,38.4702568054199
"Noxubee","MS",18,12604,-5.30000019073486,6.90000009536743,6.5,0,7.90000009536743,17121,7,63.2999992370605,32.2000007629394,4,31.4106636047363,68.1371002197265,39.9635047912597
"Oktibbeha","MS",84,38375,6.59999990463256,4.80000019073486,4.09999990463256,5053,31.7000007629394,27336,1.60000002384185,43.5,48.5,7.5,62.7074928283691,34.3218231201171,34.2827377319335
"Panola","MS",45,29996,10.5,7.19999980926513,6,3785,8.69999980926513,21119,3.90000009536743,52.9000015258789,40.5,6.40000009536743,51.2601661682128,48.4497947692871,38.205093383789
"Pearl River","MS",49,38714,18,7.19999980926513,4.40000009536743,5574,11.3999996185302,23923,2,31.6000003814697,52.2000007629394,15.8999996185302,84.9511795043945,14.3229837417602,38.2213134765625
"Perry","MS",17,10865,12.3999996185302,6.5,4.90000009536743,0,7.09999990463256,19379,3.70000004768371,33.099998474121,56.4000015258789,10.3000001907348,76.695816040039,22.5218601226806,41.4265975952148
"Pike","MS",91,36882,2.29999995231628,8.10000038146972,6.5,10176,12.8000001907348,19700,2.20000004768371,45.9000015258789,43.9000015258789,10.1000003814697,54.0399093627929,45.6672630310058,37.0885543823242
"Pontotoc","MS",46,22237,9.69999980926513,8,6.30000019073486,0,8.10000038146972,24599,3.79999995231628,35.4000015258789,54.9000015258789,9.30000019073486,85.0699310302734,14.5972929000854,37.6219825744628
"Prentiss","MS",56,23278,-2.70000004768371,8.10000038146972,6.19999980926513,3419,8.39999961853027,21976,3.70000004768371,39.7000007629394,50.599998474121,9.19999980926513,87.9671783447265,11.7750663757324,36.6268577575683
"Quitman","MS",25,10490,-20.2999992370605,8.5,7.19999980926513,0,9,17159,7.30000019073486,59.2000007629394,35.5,5.09999990463256,40.5147743225097,59.0371780395507,39.0181121826171
"Rankin","MS",119,87161,32.7999992370605,5.5,3.70000004768371,1634,19,36021,1.79999995231628,22.5,67.8000030517578,9.5,82.6436157226562,16.7620830535888,41.5438079833984
"Scott","MS",40,24137,-0.600000023841857,7.09999990463256,6.19999980926513,996,9.39999961853027,21218,4.69999980926513,35.9000015258789,56.5,7.40000009536743,61.4367980957031,37.9956092834472,38.6502037048339
"Sharkey","MS",16,7066,-12.3999996185302,6.5,5.59999990463256,1869,12.3999996185302,15682,4,55.5,36.599998474121,5.30000019073486,33.102180480957,66.3175735473632,38.9470710754394
"Simpson","MS",41,23953,3,6.90000009536743,5.90000009536743,830,8.69999980926513,22713,3.40000009536743,34.5,57.5,7.80000019073486,67.3151626586914,32.3007545471191,38.9345817565918
"Smith","MS",23,14798,-1.89999997615814,7.80000019073486,6.59999990463256,0,7.59999990463256,22818,5.90000009536743,29,60.5,10,77.8213272094726,21.9218807220459,45.8710632324218
"Stone","MS",25,10750,16.1000003814697,7.30000019073486,4.90000009536743,7107,12.3999996185302,23394,3.20000004768371,34.4000015258789,54.5,10.6000003814697,77.7860488891601,21.8046512603759,39.1534881591796
"Sunflower","MS",49,32867,-3,6.5,6,1034,12.3999996185302,17752,2.59999990463256,53.7999992370605,39.7000007629394,6.40000009536743,35.3059310913085,64.1737899780273,28.572732925415
"Tallahatchie","MS",23,15210,-13.8000001907348,7.90000009536743,6.5,0,7.90000009536743,16941,6,52.599998474121,40.099998474121,6.90000009536743,41.137409210205,58.3892173767089,36.2787628173828
"Tate","MS",54,21432,8.60000038146972,6.59999990463256,5.5,157,11.6999998092651,26148,3.70000004768371,42,50.099998474121,7.59999990463256,65.0662536621093,34.6071281433105,39.0584182739257
"Tippah","MS",43,19523,5.30000019073486,7.90000009536743,7.5,0,9,22500,3,39.7999992370605,50.9000015258789,9.19999980926513,83.2402801513671,16.5599555969238,44.7625885009765
"Tishomingo","MS",42,17683,-2.70000004768371,9.39999961853027,7.5,293,6.59999990463256,21749,2.09999990463256,48.4000015258789,42,9.30000019073486,96.1940841674804,3.56839895248413,45.6483612060546
"Tunica","MS",18,8164,-16.5,6.90000009536743,5.09999990463256,645,8.5,12042,5.5,64.6999969482421,30.8999996185302,4.30000019073486,24.399803161621,75.3062210083007,27.4742774963378
"Union","MS",54,22085,3.09999990463256,8.10000038146972,7.30000019073486,0,10.1000003814697,26010,3.40000009536743,38.099998474121,53.099998474121,8.39999961853027,85.1437606811523,14.5483360290527,44.1113891601562
"Walthall","MS",36,14352,4.19999980926513,7.69999980926513,6.80000019073486,40,10.1000003814697,16712,6.5,41.5,45.7000007629394,11.8999996185302,57.4972114562988,42.182273864746,41.5760879516601
"Warren","MS",82,47880,-7.09999990463256,7.19999980926513,5.90000009536743,4643,19.1000003814697,29216,1.60000002384185,39.7000007629394,49.599998474121,10.3999996185302,60.315372467041,38.9849624633789,42.9782791137695
"Washington","MS",92,67935,-7.80000019073486,6.59999990463256,5.40000009536743,6755,14.3000001907348,22282,1.10000002384185,53.7999992370605,38.599998474121,4,41.7075157165527,57.6977996826171,28.9821147918701
"Wayne","MS",24,19517,1.89999997615814,6.59999990463256,5.09999990463256,1133,8.89999961853027,19064,3.5,39.4000015258789,49.7999992370605,10.6000003814697,64.0774688720703,35.6458473205566,39.8780555725097
"Webster","MS",24,10222,-0.600000023841857,9.30000019073486,8.30000019073486,379,10.8000001907348,22654,4.09999990463256,35,56,8.89999961853027,77.8027801513671,22.050479888916,48.7967147827148
"Wilkinson","MS",14,9678,-5.80000019073486,8.10000038146972,6.80000019073486,0,8.89999961853027,14288,3.29999995231628,64.9000015258789,28.2999992370605,6.19999980926513,32.2690620422363,67.4932861328125,51.0952682495117
"Winston","MS",32,19433,0.200000002980232,8.10000038146972,7.19999980926513,0,10.8000001907348,23149,3.40000009536743,44.099998474121,48.099998474121,7.69999980926513,57.3817749023437,41.6507987976074,46.1483039855957
"Yalobusha","MS",26,12033,-8.30000019073486,9.89999961853027,7.80000019073486,719,9.89999961853027,20948,4.19999980926513,49.9000015258789,41.5,8.30000019073486,62.1540756225585,37.6132316589355,43.6133956909179
"Yazoo","MS",28,25506,-7.19999980926513,7.80000019073486,6.90000009536743,1150,12,17563,2.79999995231628,45.4000015258789,47.599998474121,6.19999980926513,46.8830871582031,52.7052459716796,42.127342224121
"Adair","MO",43,24577,-1.89999997615814,6.80000019073486,6.5,4263,22.7000007629394,25447,6,39.7999992370605,38.9000015258789,20.8999996185302,97.7702713012695,0.891077041625976,43.2925109863281
"Andrew","MO",34,14632,6.19999980926513,8.19999980926513,7.59999990463256,1376,13.5,29914,11.3999996185302,35.7000007629394,35.4000015258789,28.7000007629394,99.2072143554687,0.205030068755149,51.1823387145996
"Atchison","MO",13,7457,-16.6000003814697,10.8999996185302,10.1999998092651,561,14.1999998092651,23333,13.6999998092651,37.7999992370605,35.599998474121,26.2999992370605,97.6263885498046,1.11304819583892,42.8992881774902
"Audrain","MO",34,23599,-11.6000003814697,10.3999996185302,8.89999961853027,1883,10.8999996185302,27791,10.3000001907348,44.4000015258789,35.599998474121,19.7000007629394,93.3810729980468,6.01296663284301,45.1459808349609
"Barry","MO",37,27547,17.2999992370605,10.5,8.19999980926513,746,8.5,22342,8.30000019073486,37.599998474121,43.599998474121,18.7000007629394,98.4971160888671,0.0907539874315261,46.309944152832
"Barton","MO",19,11312,1.60000002384185,9.89999961853027,9.80000019073486,2096,8.19999980926513,25447,14.8999996185302,27.6000003814697,53.4000015258789,18.7000007629394,98.5767364501953,0.0972418636083602,45.9158401489257
"Bates","MO",18,15025,-5.19999980926513,10,9.69999980926513,2179,8.39999961853027,24364,14.6999998092651,38.7000007629394,32.2999992370605,28.7999992370605,98.6156387329101,0.712146401405334,51.4475860595703
"Benton","MO",20,13859,18.2999992370605,13.5,9.10000038146972,1825,7.69999980926513,19946,9.80000019073486,43.9000015258789,34.5,21.2999992370605,99.1124877929687,0.0938018634915351,52.5001792907714
"Bollinger","MO",17,10619,4.09999990463256,9.60000038146972,7.40000009536743,878,6.90000009536743,22749,13.5,40.099998474121,42.7000007629394,16.8999996185302,99.3031387329101,0.113004989922046,50.5038146972656
"Boone","MO",171,112379,16.5,4.59999990463256,3.79999995231628,4817,36.5,34122,1.79999995231628,45.2000007629394,33.5,20.7999992370605,89.0335388183593,7.45423984527587,51.51318359375
"Buchanan","MO",203,83083,-5.40000009536743,8.69999980926513,7.69999980926513,5752,13.5,28476,1.79999995231628,44.2999992370605,30.2000007629394,25.2000007629394,95.5406036376953,3.17152738571167,44.9730987548828
"Butler","MO",57,38765,4.90000009536743,9.39999961853027,7.09999990463256,3156,8.60000038146972,20516,4.5,43.2000007629394,42.2000007629394,14.3000001907348,94.1235656738281,5.11543941497802,39.3963623046875
"Caldwell","MO",19,8380,-3.5,10.3999996185302,10.3999996185302,1172,8.10000038146972,23637,17.1000003814697,35.9000015258789,31.8999996185302,31.6000003814697,99.4630050659179,0.167064443230629,48.3890228271484
"Callaway","MO",40,32809,4.5,6.59999990463256,5.80000019073486,1711,13.8999996185302,30627,7,41.5,34.9000015258789,23.3999996185302,94.2942504882812,4.81270360946655,42.6133079528808
"Camden","MO",44,27495,44.599998474121,12.3999996185302,6,2670,12.3999996185302,25363,3.59999990463256,35.099998474121,38,26.6000003814697,99.1416625976562,0.210947439074516,53.1987648010253
"Cape Girardeau","MO",109,61633,7.59999990463256,7.40000009536743,6.40000009536743,4246,19.2000007629394,30795,3.70000004768371,33.9000015258789,47.5,18.2999992370605,94.0470199584961,4.84318447113037,46.0061988830566
"Carroll","MO",15,10748,-12.6999998092651,10.6000003814697,10.8000001907348,785,11.6999998092651,24345,16.5,39,33,27.7999992370605,97.5716400146484,2.04689240455627,50.0372161865234
"Carter","MO",11,5515,5.09999990463256,8.69999980926513,7.09999990463256,0,8.80000019073486,18905,3.79999995231628,43.5,41,15.1000003814697,99.1115112304687,0.0181323662400245,48.7035369873046
"Cass","MO",96,63808,32.2000007629394,5.69999980926513,5,2735,13,35613,4.59999990463256,34.2999992370605,34.599998474121,30.7999992370605,97.5081481933593,1.07196593284606,46.8671646118164
"Cedar","MO",25,12093,1.29999995231628,12.6000003814697,11.5,0,7.59999990463256,21477,11.1999998092651,38.7000007629394,39.099998474121,22,99.0325012207031,0.0248077400028705,44.1495094299316
"Chariton","MO",12,9202,-15.3999996185302,10.8000001907348,10.8999996185302,464,10.3999996185302,26306,25.2000007629394,46.5,30,23.2000007629394,96.011734008789,3.6622474193573,50
"Christian","MO",64,32644,61.2999992370605,6.19999980926513,4.90000009536743,1200,12.5,28855,6.40000009536743,36.4000015258789,43.2999992370605,20,98.8665618896484,0.107217252254486,52.5211372375488
"Clark","MO",15,7547,-11.3999996185302,8.80000019073486,8.30000019073486,39,7.90000009536743,23448,21.2000007629394,50.599998474121,29,20.2000007629394,99.7482452392578,0.0397508926689624,47.4890670776367
"Clay","MO",401,153411,16.6000003814697,6.40000009536743,4,8272,20,39833,0.5,40.2999992370605,31.3999996185302,27.6000003814697,96.2910079956054,1.75541520118713,49.3954162597656
"Clinton","MO",41,16595,6.69999980926513,7.40000009536743,7.69999980926513,3984,10.3000001907348,31187,8.30000019073486,41.2999992370605,29.1000003814697,29.3999996185302,97.1497421264648,2.02470612525939,49.581199645996
"Cole","MO",167,63579,15.3999996185302,6.5,5.69999980926513,3502,22.2999992370605,37039,2.90000009536743,32.599998474121,48.7999992370605,18.3999996185302,91.4059677124023,7.59527540206909,49.2363815307617
"Cooper","MO",26,14835,2.20000004768371,9.60000038146972,8.39999961853027,2227,11.5,28336,11.6000003814697,36.9000015258789,39.099998474121,23.6000003814697,91.3852386474609,7.7317156791687,49.4708442687988
"Crawford","MO",27,19173,8.39999961853027,9.39999961853027,7.80000019073486,1371,7.09999990463256,23208,4.59999990463256,41.9000015258789,33.7999992370605,23.8999996185302,99.5775299072265,0.0156470034271478,43.7333755493164
"Dade","MO",15,7449,1.5,10.6999998092651,11.5,0,9,24010,19,35.5,42,22.2000007629394,98.4830169677734,0.268492400646209,50.3557510375976
"Dallas","MO",24,12646,9,9.89999961853027,8.39999961853027,1365,6.5,21065,16,41.9000015258789,35,23,98.9640960693359,0.126522213220596,47.84912109375
"Daviess","MO",14,7865,-13.1000003814697,10.3999996185302,9.89999961853027,1362,8.89999961853027,22652,22.2999992370605,39.599998474121,29.7000007629394,30.6000003814697,99.3261260986328,0.0254291165620088,47.4507293701171
"De Kalb","MO",23,9967,20.8999996185302,7.90000009536743,8.5,1563,8.30000019073486,27109,14,39.099998474121,31.6000003814697,28.8999996185302,90.3581848144531,7.43453407287597,41.8480987548828
"Dent","MO",18,13702,-6,10,8.69999980926513,5198,7.90000009536743,21039,6.59999990463256,45.7999992370605,36.2000007629394,17.7999992370605,99.0220413208007,0.0729820430278778,42.8915481567382
"Douglas","MO",15,11876,2.20000004768371,9.19999980926513,8.10000038146972,718,7.5,19699,16.2999992370605,36.7000007629394,44.4000015258789,18.7000007629394,98.9895553588867,0.0252610314637422,48.7706298828125
"Dunklin","MO",60,33112,-9.30000019073486,9.89999961853027,8.19999980926513,966,8,19871,3.70000004768371,54.7000007629394,35.099998474121,10.1999998092651,91.4472122192382,7.93971967697143,34.6671905517578
"Franklin","MO",91,80603,17.2000007629394,6.80000019073486,5.30000019073486,3338,9.30000019073486,32696,3.20000004768371,37.2000007629394,31.7999992370605,30.6000003814697,98.5112228393554,0.930486440658569,44.7427520751953
"Gasconade","MO",27,14006,7.30000019073486,11.1999998092651,9.89999961853027,899,8,27228,6.5,30.7999992370605,42.5,26.3999996185302,99.5787506103515,0.0785377696156501,45.2234764099121
"Gentry","MO",14,6848,-14.6999998092651,11.8999996185302,13.3000001907348,58,10.3000001907348,22757,18.3999996185302,40.7999992370605,34.2000007629394,24.7000007629394,99.3428726196289,0.0876168236136436,54.3808403015136
"Greene","MO",319,207949,16.1000003814697,7.30000019073486,6,6465,20.7000007629394,30153,1.29999995231628,38.9000015258789,43.9000015258789,16.7999992370605,96.6159973144531,1.80284583568573,50.8360214233398
"Grundy","MO",24,10536,-13,11,11.1000003814697,2618,10.1000003814697,22085,13.3000001907348,38.599998474121,34.2999992370605,26.8999996185302,99.1837539672851,0.10440395027399,48.4529228210449
"Harrison","MO",11,8469,-15.8000001907348,11.3999996185302,12.6999998092651,199,8.30000019073486,21973,19.2000007629394,37.7000007629394,37,25.1000003814697,99.1852645874023,0.0944621562957763,49.8524017333984
"Henry","MO",29,20044,2.79999995231628,10.3999996185302,10.1000003814697,3852,10.3000001907348,22986,9,43.4000015258789,27.5,28.7999992370605,98.0592727661132,1.13250851631164,48.5930938720703
"Hickory","MO",19,7335,20.1000003814697,17.7000007629394,10.6000003814697,1583,6.40000009536743,19867,13.5,47.5,31,21.2999992370605,99.045669555664,0.0681663230061531,55.3237915039062
"Holt","MO",13,6034,-14.3999996185302,10.8999996185302,11.8999996185302,1069,12.1999998092651,23162,18.5,34.5,39.5,25.7000007629394,99.3370895385742,0.116009280085563,50.4474639892578
"Howard","MO",21,9631,-3.59999990463256,9.30000019073486,9.69999980926513,3126,16.7999992370605,26488,13.3999996185302,46.9000015258789,28.2000007629394,24.5,91.7557907104492,7.60045671463012,46.13228225708
"Howell","MO",35,31447,13.1000003814697,9.39999961853027,8,5610,8.69999980926513,20154,9.69999980926513,40.599998474121,39.599998474121,19.6000003814697,98.9347152709961,0.197157114744186,43.0470314025878
"Iron","MO",19,10726,-3.79999995231628,9.60000038146972,9.30000019073486,351,6.80000019073486,20877,2.79999995231628,54.099998474121,27.5,18.1000003814697,99.1236267089843,0.456833869218826,43.2034301757812
"Jackson","MO",1048,633232,0.800000011920929,7.30000019073486,5.80000019073486,9776,20,34300,0.200000002980232,50.099998474121,27,22.7000007629394,75.6198348999023,21.4216899871826,46.0486831665039
"Jasper","MO",144,90465,5.69999980926513,8.39999961853027,7.09999990463256,5598,13.3999996185302,25995,2.40000009536743,32.7000007629394,49,18,96.272590637207,1.27452611923217,39.652904510498
"Jefferson","MO",271,171380,22,5,3.29999995231628,1811,9,35563,0.5,44.2999992370605,28.1000003814697,27.2999992370605,98.5978546142578,0.701365411281585,42.8877334594726
"Johnson","MO",53,42514,12.1999998092651,5,4.30000019073486,5096,21.3999996185302,27359,7,36.5,33.099998474121,30.1000003814697,91.7250823974609,5.76751184463501,35.7599830627441
"Knox","MO",9,4482,-20.1000003814697,10.8000001907348,10.8999996185302,0,8.10000038146972,21624,28.2000007629394,44.7000007629394,32,23.1000003814697,99.5314559936523,0.133868813514709,50.4685401916503
"Laclede","MO",36,27158,13.8000001907348,8.39999961853027,6.90000009536743,2006,8,23186,6.19999980926513,34.2000007629394,42.2999992370605,23.2999992370605,98.7406997680664,0.353487014770507,45.0033149719238
"Lafayette","MO",49,31107,3.79999995231628,8.19999980926513,8.39999961853027,877,11.5,29600,9.80000019073486,38.7000007629394,34.5,26.3999996185302,96.3641586303711,2.8289451599121,43.2925071716308
"Lawrence","MO",50,30236,5.59999990463256,9.39999961853027,8.39999961853027,4255,9.69999980926513,25068,10.3999996185302,36.2000007629394,43.5,19.8999996185302,98.624153137207,0.0793755799531936,42.6346092224121
"Lewis","MO",20,10233,-6.69999980926513,8.69999980926513,9,1286,10.3000001907348,25451,11.1000003814697,48.099998474121,32,19.6000003814697,96.2181167602539,3.34212851524353,44.581256866455
"Lincoln","MO",48,28892,36.599998474121,6.30000019073486,5.19999980926513,0,8,32222,9.5,42.7000007629394,29.1000003814697,28,97.1895370483398,2.04208779335022,44.1817817687988
"Linn","MO",22,13885,-11.8000001907348,11.6000003814697,11.8000001907348,1536,10.6000003814697,23055,11.6999998092651,45.2999992370605,30.6000003814697,23.7000007629394,98.7684555053711,0.813827872276306,46.352180480957
"Livingston","MO",27,14592,-7.90000009536743,9.80000019073486,9.69999980926513,986,12.5,27647,12,36.5,34.5,28.7999992370605,97.265625,2.17242336273193,47.0326194763183
"McDonald","MO",32,16938,16.6000003814697,8.10000038146972,6.30000019073486,469,6.59999990463256,20713,10.8999996185302,33.2000007629394,43.7999992370605,22.6000003814697,96.310073852539,0.023615539073944,40.5892066955566
"Macon","MO",19,15345,-7.90000009536743,10.8999996185302,10.6000003814697,1282,11.5,24370,14.3000001907348,44.599998474121,31.5,23.7000007629394,97.1326141357421,2.36559128761291,46.6862182617187
"Madison","MO",23,11127,4.5,10.1000003814697,9,0,6.69999980926513,20974,3.5,49.2000007629394,32.9000015258789,17.7000007629394,99.1552047729492,0.0898714810609817,45.6726875305175
"Maries","MO",15,7976,8,9.39999961853027,7.5,199,8.30000019073486,22199,15.6999998092651,43.099998474121,33.7999992370605,22.7999992370605,99.1599807739257,0.338515549898147,50.3385162353515
"Marion","MO",63,27682,-3.09999990463256,8.89999961853027,9,3856,12.8999996185302,26241,5.69999980926513,43.7999992370605,40.4000015258789,15.6000003814697,94.6933059692382,4.5119571685791,42.5655670166015
"Mercer","MO",8,3723,-21,12.6999998092651,13,187,8.19999980926513,20542,20.3999996185302,45.599998474121,33.9000015258789,20.3999996185302,99.7313995361328,0.0805801749229431,49.664249420166
"Miller","MO",36,20700,14.6999998092651,8.19999980926513,7.30000019073486,0,7.5,23449,8.10000038146972,30.6000003814697,44,25.2000007629394,99.260871887207,0.111111111938953,45.8309173583984
"Mississippi","MO",34,14442,-10.6000003814697,8.89999961853027,7.5,498,7.19999980926513,20311,3.29999995231628,56.7000007629394,29.5,13.6000003814697,80.2520446777343,19.4155941009521,39.3782043457031
"Moniteau","MO",30,12298,2.40000009536743,8.80000019073486,8.10000038146972,1337,8.69999980926513,27604,17.7999992370605,33.099998474121,42.099998474121,24.6000003814697,97.9346237182617,1.27663040161132,49.5039825439453
"Monroe","MO",14,9104,-8.60000038146972,9.10000038146972,9.80000019073486,120,8.10000038146972,25777,21.3999996185302,49.2000007629394,27.5,23.1000003814697,95.7051849365234,3.92135334014892,45.9907722473144
"Montgomery","MO",21,11355,-2.40000009536743,9.5,10.3000001907348,1774,7.80000019073486,26188,11.6000003814697,38.7999992370605,37.099998474121,23.7999992370605,97.0057220458984,2.54513430595397,46.8428001403808
"Morgan","MO",27,15574,16.2000007629394,11.8999996185302,8.80000019073486,2427,7.19999980926513,22553,10.8000001907348,37.4000015258789,36.2999992370605,26.1000003814697,98.6515960693359,0.603570044040679,49.8908424377441
"New Madrid","MO",31,20928,-9.19999980926513,8.5,6.40000009536743,0,6.69999980926513,21655,4,58.9000015258789,29.2999992370605,11.6000003814697,83.8971710205078,15.668004989624,39.6072235107421
"Newton","MO",73,44445,12.5,8.10000038146972,6.40000009536743,6688,12.1000003814697,26574,7,32.4000015258789,47.599998474121,19.2999992370605,96.7487869262695,0.391495108604431,41.5772285461425
"Nodaway","MO",24,21709,-3.5,7.40000009536743,7.69999980926513,2726,17.5,26437,14.8999996185302,39.7000007629394,33.5,26.5,98.0146484375,0.764659821987152,43.2447357177734
"Oregon","MO",12,9470,-7.40000009536743,10.6999998092651,9.19999980926513,293,7.80000019073486,17017,12.6999998092651,53.2999992370605,33.099998474121,13.3000001907348,99.2819442749023,0.0316789858043193,44.730728149414
"Osage","MO",20,12018,0.899999976158142,8.39999961853027,6.69999980926513,421,7.09999990463256,30846,17.7000007629394,30.6000003814697,45.7999992370605,23.3999996185302,99.3509750366211,0.316192388534545,50.5325355529785
"Ozark","MO",12,8598,10.6000003814697,12.5,8.60000038146972,1062,8,19529,17,37,41.5,21.2000007629394,99.1858596801757,0.023261222988367,49.6743431091308
"Pemiscot","MO",44,21921,-14,8.89999961853027,7.59999990463256,41,6.80000019073486,18610,4.19999980926513,58,31.8999996185302,9.89999961853027,74.0020980834961,25.5280323028564,30.8745040893554
"Perry","MO",35,16648,0.300000011920929,8.89999961853027,8.80000019073486,840,6.40000009536743,29170,9.80000019073486,34.7999992370605,44.2000007629394,20.7000007629394,99.2611694335937,0.0901009142398834,43.5607872009277
"Pettis","MO",52,35437,-2.20000004768371,8.80000019073486,7.5,4970,12.5,27156,8.39999961853027,32.2999992370605,41.4000015258789,26,95.8405075073242,3.29316806793212,46.4768447875976
"Phelps","MO",54,35248,7.40000009536743,7.69999980926513,6,4591,18.2999992370605,26428,2.79999995231628,40.9000015258789,36.099998474121,22.5,95.9345245361328,1.12630498409271,47.4892196655273
